authors,year,title,abstract,document_type,doi,link,search_method
"Brigitte Urbano, María Dolores García-Pastor",2009.0,Rutinas en ELE: la enseñanza de verbos reflexivos desde una aproximación pragmática,"Resumen: Este trabajo presenta un estudio de aula sobre la ensenanza de verbos reflexivos como elementos linguisticos para la expresion de rutinas diarias en espanol como lengua extranjera (ELE) desde un enfoque pragmatico. Dicho enfoque aboga por la ensenanza y aprendizaje de lenguas orientado al desarrollo del ‘conocimiento pragmatico’ de los aprendices de estas, a saber, el conocimiento consciente de los recursos linguisticos de una lengua, y las asunciones linguisticas y socio-culturales que subyacen al uso de los mismos en diferentes contextos. Los sujetos del estudio mostraron en general resultados mas positivos que estudiantes de otros grupos de su mismo nivel. Palabras clave: Verbos reflexivos, rutinas diarias, pragmatica y enfoque pragmatico, conocimiento pragmatico, actividades de sensibilizacion. Routines in SFL: Teaching Reflexive Verbs from a Pragmatic Approach",,10.30827/digibug.31845,https://doi.org/10.30827/digibug.31845,forward
"Moritz Sahlender, Inga ten Hagen, Anastasia Knaus, Stefanie Helbert, Zarah Weiss",2024.0,Investigating spoken classroom interactions in linguistically heterogeneous learning groups – An interdisciplinary approach to process video-based data in second language acquisition classrooms,,,10.1016/j.acorp.2024.100104,https://doi.org/10.1016/j.acorp.2024.100104,forward
"W. Cheng, Phoenix W. Y. Lam",2020.0,Ideology in Media Discourse,,,10.1017/9781108658089.030,https://doi.org/10.1017/9781108658089.030,forward
Daniel M. K. Lam,2024.0,Worked examples for peer interaction: a feedback and learning resource,"
 Feedback penetrates many walks of our lives, and its importance in L2 teaching and assessment is well recognised. However, while corrective feedback and writing feedback have been the focus of much L2 research and classroom practice, there seems relatively little attention to feedback on spoken interactional skills. Concomitantly, translating research on interactional competence (IC) to classroom practice has been a glacial process. Aiming at supporting teachers in providing assessment feedback and teaching IC in the classroom, this article introduces worked examples of peer interactions as a feedback and learning resource. Adopting a procedure used in conversation analytic (CA) research, the worked examples are designed to guide learners to notice and understand IC features in context, at a less cognitively demanding pace for processing, and promote learners’ active engagement with the feedback or teaching focus. The article concludes with suggestions for teachers to develop similar resources for their local contexts.",,10.1093/elt/ccae029,https://doi.org/10.1093/elt/ccae029,forward
E. Pavan,2019.0,"Politeness, Intercultural Communication, E-Mails","In this chapter, the focus shifts from oral communication to written communication, considering the sometimes controversial issue of politeness in written intercultural communication. Firstly, a definition of politeness is discussed; secondly, some key issues related to the topic of intercultural communication are considered; and finally, intercultural e-mail communication is introduced. The aim is to understand how intercultural communication, mediated by the internet, can create compelling and sometime challenging conditions for additional language learning. For example, university students use e-mails a lot. Nonetheless, some issues, amongst which the level of formality when they address university staff, may vary, depending on their own national culture and on the training they receive on the use of this medium. As a result, intercultural clashes may occur. To facilitate foreign language teaching and communication, an instrument to assess politeness in intercultural e-mail communication in an intercultural context will be presented.",,10.4018/978-1-5225-8128-4.CH003,https://doi.org/10.4018/978-1-5225-8128-4.CH003,forward
Zsuzsanna I. Abrams,2020.0,Cultures and Identities,,,10.1017/9781108780360.013,https://doi.org/10.1017/9781108780360.013,forward
"D. Craig, Do Jaewoo",2017.0,L2 (IM)POLITENESS IN THE SYNCHRONOUS CHAT OF ELEMENTARY SCHOOL LEARNERS,,,,,forward
"S. Baleghizadeh, Hamid Rastin",2015.0,Investigating Metapragmatic Information in Language Teachers' Books: A Case of Top Notch,,,,,forward
Wei Li,2018.0,Pragmatic Transfer and Development: Evidence from Efl Learners in China,"Email has become a ubiquitous medium of communication. It is used amongst people from the same speech community, but also between people from different language and cultural backgrounds. When people communicate, they tend to follow rules of speaking in their native language, termed by scholars as pragmatic transfer, which may cause misunderstandings and lead to cross-cultural communication breakdown. This book examines pragmatic transfer by Chinese learners of English at different proficiency levels when writing email requests and refusals. To meet the need for developmental research in L2 pragmatics, it also explores whether pragmatic transfer increases or decreases as language proficiency improves. This book will appeal to researchers and students in interlanguage and intercultural pragmatics, second language acquisition, English as a second/foreign language, and intercultural communication.",,10.1075/pbns.287,https://doi.org/10.1075/pbns.287,forward
Anders Myrset,2022.0,‘You could win Masterchef with this soup. Can I get some more?’ Request production and the impact of instruction on young EFL learners,,,10.1016/j.pragma.2022.02.010,https://doi.org/10.1016/j.pragma.2022.02.010,forward
"L. Leng, L. Zhang",2024.0,Exploring Positive Emotions and Teaching Effectiveness in Language Education: Insights From the PERMA Model,"Positive emotions play a significant role in facilitating successful language learning by enhancing motivation, engagement, and overall academic achievements. Nonetheless, there remains a paucity of research exploring how language educators perceive and manifest positive emotions in the context of their teaching practices. This study endeavors to fill this gap by exploring the experiences, practices, and beliefs of language educators regarding positive emotions in effective teaching. Additionally, it seeks to elucidate the pedagogical strategies they associate with fostering conducive learning environments through the lens of Seligman's PERMA model. Employing thematic analysis of semi‐structured interviews with 60 Chinese language educators, the study uncovers key positive emotions integral to effective teaching, including passion, trust, joy, and empathy. Despite the prevalence of these positive emotions, teachers reported a diminished sense of meaning and accomplishment when instructing foreign languages in comparison to the engagement and relationship elements outlined in the PERMA model. The findings shed light on a spectrum of teaching strategies embraced by these educators that align with the components of the PERMA model. By illuminating the affective dimension of language teaching, this study not only provides valuable insights into understanding positive emotions, engagement, and relationships in language education but also offers practical implications for integrating PERMA elements into language teaching and learning practices.",,10.1111/ijal.12642,https://doi.org/10.1111/ijal.12642,forward
